"date","count","size"
"2020-12-26 00:00:00",721,3774342472115
"2020-12-27 00:00:00",740,6387526197945
"2020-12-28 00:00:00",532,5013621559689
"2020-12-29 00:00:00",549,13805012900318
"2020-12-30 00:00:00",603,6992915787314
"2020-12-31 00:00:00",629,3812855351685
"2021-01-01 00:00:00",599,8101359948505
"2021-01-02 00:00:00",634,4189844837508
"2021-01-03 00:00:00",549,8580694765880
"2021-01-04 00:00:00",599,6375696834702
"2021-01-05 00:00:00",596,11341665025374
"2021-01-06 00:00:00",503,5393696282911
"2021-01-07 00:00:00",500,7024923066100
"2021-01-08 00:00:00",520,6566349464650
"2021-01-09 00:00:00",652,5987044045375
"2021-01-10 00:00:00",591,9800771503489
"2021-01-11 00:00:00",745,13354956830796
"2021-01-12 00:00:00",566,6384901798335
"2021-01-13 00:00:00",583,6133180557764
"2021-01-14 00:00:00",717,7454545266185
"2021-01-15 00:00:00",559,7671737896038
"2021-01-16 00:00:00",513,3481455150479
"2021-01-17 00:00:00",468,8323447318925
"2021-01-18 00:00:00",688,7797242917875
"2021-01-19 00:00:00",693,7765687906356
"2021-01-20 00:00:00",665,14680005575500
"2021-01-21 00:00:00",655,9014516988034
"2021-01-22 00:00:00",630,7159449959014
"2021-01-23 00:00:00",626,6894415114129
"2021-01-24 00:00:00",664,6905204687609
"2021-01-25 00:00:00",630,10229818622924
"2021-01-26 00:00:00",589,5591978676522
"2021-01-27 00:00:00",600,4035411416593
"2021-01-28 00:00:00",2861,11387672178364
"2021-01-29 00:00:00",576,10347830103663
"2021-01-30 00:00:00",604,16376885602396
"2021-01-31 00:00:00",653,13172465416699
"2021-02-01 00:00:00",1027,9998546622119
"2021-02-02 00:00:00",830,13488437842130
"2021-02-03 00:00:00",978,11652280967500
"2021-02-04 00:00:00",691,8027268223998
"2021-02-05 00:00:00",768,8989328286061
"2021-02-06 00:00:00",591,9457397014478
"2021-02-07 00:00:00",679,7711195335191
"2021-02-08 00:00:00",591,8897932548444
"2021-02-09 00:00:00",645,12277915144373
"2021-02-10 00:00:00",699,6996858161620
"2021-02-11 00:00:00",597,6769030612279
"2021-02-12 00:00:00",597,5466215282734
"2021-02-13 00:00:00",369,7472146493084
"2021-02-14 00:00:00",471,7204612573567
"2021-02-15 00:00:00",632,11818764971316
"2021-02-16 00:00:00",747,18991112163321
"2021-02-17 00:00:00",834,13673034285617
"2021-02-18 00:00:00",689,11698123782064
"2021-02-19 00:00:00",599,10222710605633
"2021-02-20 00:00:00",611,12865112278411
"2021-02-21 00:00:00",538,10871780942502
"2021-02-22 00:00:00",665,10917149764910
"2021-02-23 00:00:00",931,11393218933954
"2021-02-24 00:00:00",802,11288630622435
"2021-02-25 00:00:00",571,11032586066385
"2021-02-26 00:00:00",590,7367625850736
"2021-02-27 00:00:00",625,8191206017452
"2021-02-28 00:00:00",508,10106276364135
"2021-03-01 00:00:00",545,6480026450809
"2021-03-02 00:00:00",590,7661927352555
"2021-03-03 00:00:00",562,11673001403678
"2021-03-04 00:00:00",532,4700033859575
"2021-03-05 00:00:00",535,7729043685172
"2021-03-06 00:00:00",480,8527793366305
"2021-03-07 00:00:00",572,13639027803195
"2021-03-08 00:00:00",756,9443207152043
"2021-03-09 00:00:00",840,11737673628695
"2021-03-10 00:00:00",773,10408906807048
"2021-03-11 00:00:00",640,10912273032808
"2021-03-12 00:00:00",715,9090333122854
"2021-03-13 00:00:00",772,8628280531711
"2021-03-14 00:00:00",566,8103534493529
"2021-03-15 00:00:00",556,7133880417122
"2021-03-16 00:00:00",730,10455859100674
"2021-03-17 00:00:00",623,8774303805133
"2021-03-18 00:00:00",792,10872295280890
"2021-03-19 00:00:00",3624,8160567451952
"2021-03-20 00:00:00",574,5262786238249
"2021-03-21 00:00:00",535,7758524276047
"2021-03-22 00:00:00",547,9683976713030
"2021-03-23 00:00:00",722,9767117386834
"2021-03-24 00:00:00",727,15693817647077
"2021-03-25 00:00:00",688,11311852028343
"2021-03-26 00:00:00",549,8729407716876
"2021-03-27 00:00:00",640,10037490221985
"2021-03-28 00:00:00",407,6632243614285
"2021-03-29 00:00:00",579,9593316256075
"2021-03-30 00:00:00",584,10591660997551
"2021-03-31 00:00:00",508,6877757010917
"2021-04-01 00:00:00",612,9566457235374
"2021-04-02 00:00:00",496,11476821448462
"2021-04-03 00:00:00",513,14809171537933
"2021-04-04 00:00:00",609,6287484198284
"2021-04-05 00:00:00",755,10939471813580
"2021-04-06 00:00:00",763,13278067447137
"2021-04-07 00:00:00",833,12524790703351
"2021-04-08 00:00:00",559,6737273385290
"2021-04-09 00:00:00",443,5990305058553
"2021-04-10 00:00:00",423,9215491727039
"2021-04-11 00:00:00",508,7730522707285
"2021-04-12 00:00:00",563,8476197416631
"2021-04-13 00:00:00",617,14583571972363
"2021-04-14 00:00:00",493,5822522659092
"2021-04-15 00:00:00",469,11324847469949
"2021-04-16 00:00:00",526,8368419505217
"2021-04-17 00:00:00",444,8749993156467
"2021-04-18 00:00:00",775,12623165560217
"2021-04-19 00:00:00",637,7898833463567
"2021-04-20 00:00:00",795,11945081542678
"2021-04-21 00:00:00",570,7906081355664
"2021-04-22 00:00:00",650,9404654525707
"2021-04-23 00:00:00",444,6954772065113
"2021-04-24 00:00:00",473,5805767595687
"2021-04-25 00:00:00",425,17214266318219
"2021-04-26 00:00:00",489,6010585923953
"2021-04-27 00:00:00",457,5050095498635
"2021-04-28 00:00:00",703,15560542310877
"2021-04-29 00:00:00",523,8843224379789
"2021-04-30 00:00:00",1010,5841056330582
"2021-05-01 00:00:00",497,8304561622306
"2021-05-02 00:00:00",450,10267875477861
"2021-05-03 00:00:00",510,6208351197078
"2021-05-04 00:00:00",464,3811409607177
"2021-05-05 00:00:00",604,4709176018785
"2021-05-06 00:00:00",532,8706333669666
"2021-05-07 00:00:00",593,6705741630048
"2021-05-08 00:00:00",369,9155202052749
"2021-05-09 00:00:00",416,3825532279865
"2021-05-10 00:00:00",493,11854240244849
"2021-05-11 00:00:00",428,7038195026822
"2021-05-12 00:00:00",690,6323354322130
"2021-05-13 00:00:00",489,6867993959903
"2021-05-14 00:00:00",565,6980217890681
"2021-05-15 00:00:00",140,2229074126828
"2021-05-16 00:00:00",610,9015995742012
"2021-05-17 00:00:00",683,10874156143827
"2021-05-18 00:00:00",709,5428989458610
"2021-05-19 00:00:00",1027,6807244081348
"2021-05-20 00:00:00",868,10579342747230
"2021-05-21 00:00:00",751,8955006786621
"2021-05-22 00:00:00",703,6508096714929
"2021-05-23 00:00:00",1305,5146315575604
"2021-05-24 00:00:00",540,4265191170108
"2021-05-25 00:00:00",487,6778007497787
"2021-05-26 00:00:00",502,6839348997327
"2021-05-27 00:00:00",621,6372241051701
"2021-05-28 00:00:00",743,7689261306026
"2021-05-29 00:00:00",532,8139522008713
"2021-05-30 00:00:00",477,5553670037491
"2021-05-31 00:00:00",512,6097019294649
"2021-06-01 00:00:00",501,10250000802796
"2021-06-02 00:00:00",557,6491849629214
"2021-06-03 00:00:00",560,6531951648943
"2021-06-04 00:00:00",525,10107369991499
"2021-06-05 00:00:00",499,7014024430859
"2021-06-06 00:00:00",400,6803960006862
"2021-06-07 00:00:00",584,13589347025092
"2021-06-08 00:00:00",927,7168094661258
"2021-06-09 00:00:00",775,10785063217818
"2021-06-10 00:00:00",1553,10168314920350
"2021-06-11 00:00:00",1333,9545820111724
"2021-06-12 00:00:00",787,8970099659349
"2021-06-13 00:00:00",574,5411619147005
"2021-06-14 00:00:00",839,7346341897639
"2021-06-15 00:00:00",739,7940861982702
"2021-06-16 00:00:00",712,6189745380434
"2021-06-17 00:00:00",757,5025606035892
"2021-06-18 00:00:00",802,9429933695545
"2021-06-19 00:00:00",703,5489075086837
"2021-06-20 00:00:00",576,10137019474738
"2021-06-21 00:00:00",776,13187536690085
"2021-06-22 00:00:00",678,6761943930552
"2021-06-23 00:00:00",978,9943903850414
"2021-06-24 00:00:00",658,8218844580027
"2021-06-25 00:00:00",467,6844462014643
"2021-06-26 00:00:00",527,6802722164717
"2021-06-27 00:00:00",729,5305738478742
"2021-06-28 00:00:00",1019,7624851798770
"2021-06-29 00:00:00",873,7222224664340
"2021-06-30 00:00:00",876,10433089585558
"2021-07-01 00:00:00",721,7256511310397
"2021-07-02 00:00:00",711,6849141196190
"2021-07-03 00:00:00",486,7671058854141
"2021-07-04 00:00:00",693,6209101010845
"2021-07-05 00:00:00",765,8145208482360
"2021-07-06 00:00:00",749,6409349993753
"2021-07-07 00:00:00",651,8409906030855
"2021-07-08 00:00:00",653,7060367064082
"2021-07-09 00:00:00",527,12468465722414
"2021-07-10 00:00:00",571,5409864746036
"2021-07-11 00:00:00",647,6142155282175
"2021-07-12 00:00:00",673,6013865540160
"2021-07-13 00:00:00",632,3208439768507
"2021-07-14 00:00:00",815,11283476182229
"2021-07-15 00:00:00",1096,9719660523115
"2021-07-16 00:00:00",680,6765070466707
"2021-07-17 00:00:00",684,5524412209879
"2021-07-18 00:00:00",648,6507670341965
"2021-07-19 00:00:00",1046,7015102595129
"2021-07-20 00:00:00",791,6601584599870
"2021-07-21 00:00:00",827,8663984070416
"2021-07-22 00:00:00",828,7299454553557
"2021-07-23 00:00:00",775,10040344469986
"2021-07-24 00:00:00",748,5870254235534
"2021-07-25 00:00:00",703,6284073435619
"2021-07-26 00:00:00",888,7718198498735
"2021-07-27 00:00:00",875,6503928140786
"2021-07-28 00:00:00",857,7514188169907
"2021-07-29 00:00:00",846,9221036266636
"2021-07-30 00:00:00",854,6757142001013
"2021-07-31 00:00:00",844,16010491299057
"2021-08-01 00:00:00",739,9024955875420
"2021-08-02 00:00:00",854,13200049096646
"2021-08-03 00:00:00",791,11547707296041
"2021-08-04 00:00:00",770,8097716341438
"2021-08-05 00:00:00",877,13968516511599
"2021-08-06 00:00:00",768,7392406050806
"2021-08-07 00:00:00",544,8382653618975
"2021-08-08 00:00:00",638,10959184008534
"2021-08-09 00:00:00",827,6260238124216
"2021-08-10 00:00:00",968,10917309888906
"2021-08-11 00:00:00",1089,10199439316131
"2021-08-12 00:00:00",1238,8824057488354
"2021-08-13 00:00:00",1143,9225234195680
"2021-08-14 00:00:00",1001,4176733186909
"2021-08-15 00:00:00",942,7977546901492
"2021-08-16 00:00:00",1563,8528132232219
"2021-08-17 00:00:00",999,5062520564269
"2021-08-18 00:00:00",841,8458513797359
"2021-08-19 00:00:00",727,7542269454428
"2021-08-20 00:00:00",989,6288041513221
"2021-08-21 00:00:00",1182,10180521118294
"2021-08-22 00:00:00",942,6518308259269
"2021-08-23 00:00:00",1081,15926970786788
"2021-08-24 00:00:00",1090,12339071990060
"2021-08-25 00:00:00",1042,9173708305006
"2021-08-26 00:00:00",916,7032770994966
"2021-08-27 00:00:00",1280,9151804684308
"2021-08-28 00:00:00",860,10913664868616
"2021-08-29 00:00:00",733,6262140210171
"2021-08-30 00:00:00",1207,9907171687067
"2021-08-31 00:00:00",1270,9648433943192
"2021-09-01 00:00:00",777,7833576105967
"2021-09-02 00:00:00",1330,7929521256445
"2021-09-03 00:00:00",1343,13824559549555
"2021-09-04 00:00:00",1089,7141085822770
"2021-09-05 00:00:00",1119,10120167916956
"2021-09-06 00:00:00",1309,23548504010460
"2021-09-07 00:00:00",1123,8282818903700
"2021-09-08 00:00:00",1102,11309358574533
"2021-09-09 00:00:00",1110,8882062848326
"2021-09-10 00:00:00",1040,6726788896784
"2021-09-11 00:00:00",1048,9767561833682
"2021-09-12 00:00:00",1128,9513325862583
"2021-09-13 00:00:00",988,9132035813974
"2021-09-14 00:00:00",1122,7931123034076
"2021-09-15 00:00:00",1213,7772132071846
"2021-09-16 00:00:00",1084,15466091146042
"2021-09-17 00:00:00",1120,17910142846855
"2021-09-18 00:00:00",1046,9374016179389
"2021-09-19 00:00:00",1171,9437039927269
"2021-09-20 00:00:00",1336,8104293616960
"2021-09-21 00:00:00",1527,20652006154609
"2021-09-22 00:00:00",1094,17716192515802
"2021-09-23 00:00:00",1109,16632773530600
"2021-09-24 00:00:00",998,22204580121246
"2021-09-25 00:00:00",914,11590402386133
"2021-09-26 00:00:00",643,7209309413822
"2021-09-27 00:00:00",867,9048733107789
"2021-09-28 00:00:00",920,11493122403859
"2021-09-29 00:00:00",806,9763496621490
"2021-09-30 00:00:00",1002,17103428544681
"2021-10-01 00:00:00",842,13528495487754
"2021-10-02 00:00:00",823,11013720930261
"2021-10-03 00:00:00",1268,10403163979930
"2021-10-04 00:00:00",1432,12722735531290
"2021-10-05 00:00:00",1792,15431158436607
"2021-10-06 00:00:00",1336,14002116371594
"2021-10-07 00:00:00",989,10138938887759
"2021-10-08 00:00:00",947,10819147877056
"2021-10-09 00:00:00",827,11048686947012
"2021-10-10 00:00:00",660,13137706375367
"2021-10-11 00:00:00",1064,21422391766944
"2021-10-12 00:00:00",967,12854147454650
"2021-10-13 00:00:00",960,14976597836126
"2021-10-14 00:00:00",988,19935161145524
"2021-10-15 00:00:00",929,32180716341212
"2021-10-16 00:00:00",1079,42223541936259
"2021-10-17 00:00:00",862,44105209684601
"2021-10-18 00:00:00",807,28597490978437
"2021-10-19 00:00:00",959,14779410798472
"2021-10-20 00:00:00",1117,28982883814836
"2021-10-21 00:00:00",880,12960493692871
"2021-10-22 00:00:00",809,11413479187682
"2021-10-23 00:00:00",901,7745272737144
"2021-10-24 00:00:00",1048,16421168079057
"2021-10-25 00:00:00",951,14018902555737
"2021-10-26 00:00:00",1077,15617686747539
"2021-10-27 00:00:00",1070,14614281577137
"2021-10-28 00:00:00",1083,16518638887825
"2021-10-29 00:00:00",1059,9717459180271
"2021-10-30 00:00:00",1005,13068398112736
"2021-10-31 00:00:00",1108,9427324586102
"2021-11-01 00:00:00",1204,18820785191639
"2021-11-02 00:00:00",1492,9303305489298
"2021-11-03 00:00:00",1385,19666711915775
"2021-11-04 00:00:00",1081,21143992594408
"2021-11-05 00:00:00",1724,12769996269042
"2021-11-06 00:00:00",1509,13842801489527
"2021-11-07 00:00:00",1266,8213515271349
"2021-11-08 00:00:00",1272,15353887705337
"2021-11-09 00:00:00",1209,13474989327799
"2021-11-10 00:00:00",999,13170189244965
"2021-11-11 00:00:00",1521,12071252389066
"2021-11-12 00:00:00",1142,17942422799769
"2021-11-13 00:00:00",999,7142286855736
"2021-11-14 00:00:00",1388,14975725901774
"2021-11-15 00:00:00",1299,16802768428146
"2021-11-16 00:00:00",1756,14404715962566
"2021-11-17 00:00:00",1989,15989622011184
"2021-11-18 00:00:00",2049,12778913492964
"2021-11-19 00:00:00",1804,10490891718925
"2021-11-20 00:00:00",1468,29600960658304
"2021-11-21 00:00:00",1224,17645451626026
"2021-11-22 00:00:00",1474,20277822125452
"2021-11-23 00:00:00",1316,17637469130417
"2021-11-24 00:00:00",1211,20708805493670
"2021-11-25 00:00:00",1241,11690502747709
"2021-11-26 00:00:00",1323,14453605922759
"2021-11-27 00:00:00",1075,11288834054479
"2021-11-28 00:00:00",1128,6957523291502
"2021-11-29 00:00:00",1834,18188413858935
"2021-11-30 00:00:00",1724,18797881136822
"2021-12-01 00:00:00",1192,14323479914585
"2021-12-02 00:00:00",1174,12988620231764
"2021-12-03 00:00:00",1111,14258099836656
"2021-12-04 00:00:00",1207,13474698280918
"2021-12-05 00:00:00",1095,11944613286254
"2021-12-06 00:00:00",1340,16588402083390
"2021-12-07 00:00:00",1120,15238723787917
"2021-12-08 00:00:00",992,11739150103094
"2021-12-09 00:00:00",848,31952406001234
"2021-12-10 00:00:00",848,12960811512167
"2021-12-11 00:00:00",821,16849884515489
"2021-12-12 00:00:00",684,24740113897334
"2021-12-13 00:00:00",735,12447011684675
"2021-12-14 00:00:00",835,12091307586290
"2021-12-15 00:00:00",1036,21371813648283
"2021-12-16 00:00:00",735,21821075629494
"2021-12-17 00:00:00",653,17760257918717
"2021-12-18 00:00:00",849,18646700847197
"2021-12-19 00:00:00",539,14624622634000
"2021-12-20 00:00:00",846,13064117377636
"2021-12-21 00:00:00",829,14155049588768
"2021-12-22 00:00:00",536,8484482827693
"2021-12-23 00:00:00",529,10517176265849
"2021-12-24 00:00:00",669,11734432542689
"2021-12-25 00:00:00",607,18488512095354
"2021-12-26 00:00:00",473,10286699438341
"2021-12-27 00:00:00",691,10652695937199
"2021-12-28 00:00:00",541,12343283746560
"2021-12-29 00:00:00",501,15169346784024
"2021-12-30 00:00:00",529,17825230685476
"2021-12-31 00:00:00",532,8255922336479
"2022-01-01 00:00:00",544,5856144085559
"2022-01-02 00:00:00",647,15869023418998
"2022-01-03 00:00:00",510,13518212777771
"2022-01-04 00:00:00",696,15961965529809
"2022-01-05 00:00:00",822,18477784821266
"2022-01-06 00:00:00",930,10070323868112
"2022-01-07 00:00:00",713,8202820491018
"2022-01-08 00:00:00",438,13972097374820
"2022-01-09 00:00:00",311,10484220458382
"2022-01-10 00:00:00",411,6237431004373
"2022-01-11 00:00:00",424,11533994873621
"2022-01-12 00:00:00",564,4690639585051
"2022-01-13 00:00:00",655,15740472702737
"2022-01-14 00:00:00",685,14923745640311
"2022-01-15 00:00:00",645,12077091967937
"2022-01-16 00:00:00",684,15307788148073
"2022-01-17 00:00:00",630,9040441486411
"2022-01-18 00:00:00",750,15228517911256
"2022-01-19 00:00:00",873,18085608380629
"2022-01-20 00:00:00",647,8933289284744
"2022-01-21 00:00:00",668,14045604020669
"2022-01-22 00:00:00",775,9266272793251
"2022-01-23 00:00:00",854,6464731698169
"2022-01-24 00:00:00",1198,12276538073374
"2022-01-25 00:00:00",1230,9112195509670
"2022-01-26 00:00:00",902,14079302995218
"2022-01-27 00:00:00",800,10646335224055
"2022-01-28 00:00:00",792,17626433450652
"2022-01-29 00:00:00",811,18449461231841
"2022-01-30 00:00:00",931,25801938521288
"2022-01-31 00:00:00",862,18474338451705
"2022-02-01 00:00:00",1087,16772573149124
"2022-02-02 00:00:00",1454,18201951537569
"2022-02-03 00:00:00",928,14512458505391
"2022-02-04 00:00:00",1014,28041944344755
"2022-02-05 00:00:00",972,10160635833339
"2022-02-06 00:00:00",730,20553677676365
"2022-02-07 00:00:00",777,19106301276958
"2022-02-08 00:00:00",830,11780532354578
"2022-02-09 00:00:00",1476,15873803720420
"2022-02-10 00:00:00",1084,14022652373910
"2022-02-11 00:00:00",778,7319360483685
"2022-02-12 00:00:00",1300,13092498324150
"2022-02-13 00:00:00",1035,16231629384562
"2022-02-14 00:00:00",882,10035669785992
"2022-02-15 00:00:00",1023,19724446470606
"2022-02-16 00:00:00",1503,14855835450782
"2022-02-17 00:00:00",1240,22121540621353
"2022-02-18 00:00:00",943,11866380707601
"2022-02-19 00:00:00",1205,9918866732829
"2022-02-20 00:00:00",999,11361039359571
"2022-02-21 00:00:00",1196,15587517386175
"2022-02-22 00:00:00",1144,12420739017465
"2022-02-23 00:00:00",744,9829405012733
"2022-02-24 00:00:00",934,8133367223288
"2022-02-25 00:00:00",990,18543369994712
"2022-02-26 00:00:00",852,14525314655481
"2022-02-27 00:00:00",837,5952851246048
"2022-02-28 00:00:00",982,10167755168188
"2022-03-01 00:00:00",1538,12487568529014
"2022-03-02 00:00:00",1728,27796139639062
"2022-03-03 00:00:00",1284,13745322215907
"2022-03-04 00:00:00",1117,15770480221076
"2022-03-05 00:00:00",923,10908532723610
"2022-03-06 00:00:00",793,25181055826312
"2022-03-07 00:00:00",857,15828266654616
"2022-03-08 00:00:00",989,21944297025520
"2022-03-09 00:00:00",1322,24788856836831
"2022-03-10 00:00:00",1008,21932289136294
"2022-03-11 00:00:00",1085,13561162005359
"2022-03-12 00:00:00",974,17674636251165
"2022-03-13 00:00:00",730,13267041633743
"2022-03-14 00:00:00",790,10348523515043
"2022-03-15 00:00:00",966,7716252242009
"2022-03-16 00:00:00",876,14220872888943
"2022-03-17 00:00:00",1094,9130480211674
"2022-03-18 00:00:00",1040,11444797620892
"2022-03-19 00:00:00",920,14471863404045
"2022-03-20 00:00:00",820,9990772055095
"2022-03-21 00:00:00",1016,14041719368040
"2022-03-22 00:00:00",1328,19401891258170
"2022-03-23 00:00:00",1017,7928790042702
"2022-03-24 00:00:00",868,9789791452921
"2022-03-25 00:00:00",804,11404619009588
"2022-03-26 00:00:00",1130,6955890366932
"2022-03-27 00:00:00",881,11354523318117
"2022-03-28 00:00:00",1414,13139627532163
"2022-03-29 00:00:00",1674,11281509044203
"2022-03-30 00:00:00",1499,12443209904488
"2022-03-31 00:00:00",1318,11755115644915
"2022-04-01 00:00:00",1152,11652938983962
"2022-04-02 00:00:00",619,10027543597301
"2022-04-03 00:00:00",769,21542846266267
"2022-04-04 00:00:00",804,11304121648196
"2022-04-05 00:00:00",932,22816420076258
"2022-04-06 00:00:00",1294,9452746414665
"2022-04-07 00:00:00",1005,14160386387265
"2022-04-08 00:00:00",1436,16345700571874
"2022-04-09 00:00:00",1520,14245388422390
"2022-04-10 00:00:00",1611,14473096758444
"2022-04-11 00:00:00",2004,15225869479864
"2022-04-12 00:00:00",1872,17180482504094
"2022-04-13 00:00:00",1370,25208236938515
"2022-04-14 00:00:00",1193,15290906036569
"2022-04-15 00:00:00",1227,11745820734593
"2022-04-16 00:00:00",5,48367954275
